Order ID,Order Date,Ship Mode,Customer Name,Segment,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Year,Month
ORD-01599,2024-03-13 02:57:55.737868,Standard Class,Customer_0110,Consumer,Central,Office Supplies,Art,421.25,2,0.2,30.66,2024,2024-03
ORD-01600,2024-03-13 20:29:39.289644,Standard Class,Customer_0163,Consumer,Central,Office Supplies,Art,122.03,1,0.2,9.07,2024,2024-03
ORD-01601,2024-03-14 14:01:22.841420,First Class,Customer_0053,Consumer,South,Furniture,Bookcases,3582.84,6,0.3,152.21,2024,2024-03
ORD-01602,2024-03-15 07:33:06.393196,Standard Class,Customer_0003,Consumer,Central,Office Supplies,Paper,1222.4,6,0.2,58.37,2024,2024-03
ORD-01603,2024-03-16 01:04:49.944972,First Class,Customer_0068,Consumer,West,Technology,Phones,682.08,2,0.2,44.42,2024,2024-03
ORD-01604,2024-03-16 18:36:33.496748,Second Class,Customer_0246,Corporate,West,Furniture,Tables,3775.86,5,0.4,-82.4,2024,2024-03
ORD-01605,2024-03-17 12:08:17.048524,Second Class,Customer_0138,Consumer,South,Office Supplies,Labels,90.36,1,0.3,-3.34,2024,2024-03
ORD-01606,2024-03-18 05:40:00.600300,Standard Class,Customer_0287,Corporate,West,Office Supplies,Labels,180.85,1,0.0,51.5,2024,2024-03
ORD-01607,2024-03-18 23:11:44.152076,Standard Class,Customer_0066,Consumer,West,Technology,Accessories,3958.67,3,0.3,39.61,2024,2024-03
ORD-01608,2024-03-19 16:43:27.703851,Standard Class,Customer_0155,Consumer,Central,Office Supplies,Labels,177.15,2,0.3,9.15,2024,2024-03
ORD-01609,2024-03-20 10:15:11.255627,Standard Class,Customer_0087,Consumer,East,Furniture,Tables,1389.27,2,0.0,369.94,2024,2024-03
ORD-01610,2024-03-21 03:46:54.807403,Standard Class,Customer_0033,Home Office,South,Furniture,Chairs,689.91,1,0.5,-137.71,2024,2024-03
ORD-01611,2024-03-21 21:18:38.359179,Standard Class,Customer_0068,Consumer,Central,Technology,Copiers,1611.75,1,0.0,330.51,2024,2024-03
ORD-01612,2024-03-22 14:50:21.910955,Standard Class,Customer_0187,Corporate,West,Office Supplies,Storage,82.87,1,0.1,16.34,2024,2024-03
ORD-01613,2024-03-23 08:22:05.462731,Standard Class,Customer_0192,Consumer,South,Technology,Laptops,840.12,1,0.0,217.32,2024,2024-03
ORD-01614,2024-03-24 01:53:49.014507,Second Class,Customer_0213,Consumer,West,Technology,Accessories,629.59,1,0.2,52.32,2024,2024-03
ORD-01615,2024-03-24 19:25:32.566283,Standard Class,Customer_0088,Consumer,East,Technology,Accessories,8301.67,5,0.0,2179.93,2024,2024-03
ORD-01616,2024-03-25 12:57:16.118059,Standard Class,Customer_0108,Consumer,East,Office Supplies,Binders,787.42,3,0.0,204.32,2024,2024-03
ORD-01617,2024-03-26 06:28:59.669834,Second Class,Customer_0240,Consumer,West,Office Supplies,Labels,473.32,3,0.2,33.71,2024,2024-03
ORD-01618,2024-03-27 00:00:43.221610,Same Day,Customer_0216,Consumer,East,Office Supplies,Storage,197.66,1,0.2,23.81,2024,2024-03
ORD-01619,2024-03-27 17:32:26.773386,Standard Class,Customer_0177,Corporate,West,Technology,Accessories,991.16,2,0.3,-29.76,2024,2024-03
ORD-01620,2024-03-28 11:04:10.325162,Standard Class,Customer_0053,Consumer,East,Furniture,Bookcases,4324.02,5,0.2,235.3,2024,2024-03
ORD-01621,2024-03-29 04:35:53.876938,Standard Class,Customer_0049,Corporate,East,Furniture,Bookcases,3444.23,7,0.4,-208.44,2024,2024-03
ORD-01622,2024-03-29 22:07:37.428714,First Class,Customer_0114,Consumer,Central,Office Supplies,Binders,701.45,3,0.2,36.12,2024,2024-03
ORD-01623,2024-03-30 15:39:20.980490,Second Class,Customer_0095,Consumer,South,Office Supplies,Art,738.78,3,0.1,153.23,2024,2024-03
ORD-01624,2024-03-31 09:11:04.532266,Second Class,Customer_0025,Corporate,West,Technology,Phones,1729.22,2,0.5,-271.96,2024,2024-03
ORD-01625,2024-04-01 02:42:48.084042,Standard Class,Customer_0132,Consumer,East,Office Supplies,Storage,230.74,1,0.1,50.44,2024,2024-04
ORD-01626,2024-04-01 20:14:31.635817,Standard Class,Customer_0179,Consumer,East,Technology,Laptops,1704.87,1,0.0,446.72,2024,2024-04
ORD-01627,2024-04-02 13:46:15.187593,Standard Class,Customer_0145,Corporate,West,Furniture,Furnishings,231.14,1,0.4,-16.35,2024,2024-04
ORD-01628,2024-04-03 07:17:58.739369,Second Class,Customer_0198,Home Office,Central,Technology,Accessories,601.56,1,0.0,133.79,2024,2024-04
ORD-01629,2024-04-04 00:49:42.291145,Second Class,Customer_0084,Consumer,Central,Technology,Laptops,5074.2,6,0.0,1240.08,2024,2024-04
ORD-01630,2024-04-04 18:21:25.842921,Same Day,Customer_0157,Consumer,West,Furniture,Chairs,2187.45,3,0.3,66.84,2024,2024-04
ORD-01631,2024-04-05 11:53:09.394697,Standard Class,Customer_0085,Home Office,East,Furniture,Chairs,3749.09,5,0.3,183.71,2024,2024-04
ORD-01632,2024-04-06 05:24:52.946473,Standard Class,Customer_0253,Consumer,West,Technology,Accessories,1627.31,1,0.1,283.39,2024,2024-04
ORD-01633,2024-04-06 22:56:36.498249,Standard Class,Customer_0072,Corporate,Central,Office Supplies,Storage,93.24,1,0.4,-2.35,2024,2024-04
ORD-01634,2024-04-07 16:28:20.050025,Second Class,Customer_0223,Consumer,West,Furniture,Furnishings,8668.1,6,0.0,2498.27,2024,2024-04
ORD-01635,2024-04-08 10:00:03.601800,First Class,Customer_0276,Consumer,South,Technology,Copiers,4836.75,3,0.1,955.69,2024,2024-04
ORD-01636,2024-04-09 03:31:47.153576,Standard Class,Customer_0283,Corporate,Central,Office Supplies,Binders,1414.74,7,0.1,307.77,2024,2024-04
ORD-01637,2024-04-09 21:03:30.705352,Standard Class,Customer_0264,Corporate,East,Technology,Copiers,1122.33,1,0.0,267.66,2024,2024-04
ORD-01638,2024-04-10 14:35:14.257128,Standard Class,Customer_0246,Consumer,East,Furniture,Bookcases,1177.05,1,0.2,84.17,2024,2024-04
ORD-01639,2024-04-11 08:06:57.808904,Standard Class,Customer_0061,Consumer,South,Office Supplies,Art,179.14,1,0.1,22.55,2024,2024-04
ORD-01640,2024-04-12 01:38:41.360680,First Class,Customer_0259,Corporate,East,Technology,Accessories,2095.2,3,0.0,468.38,2024,2024-04
ORD-01641,2024-04-12 19:10:24.912456,Standard Class,Customer_0007,Corporate,West,Technology,Phones,879.97,1,0.2,37.23,2024,2024-04
ORD-01642,2024-04-13 12:42:08.464232,First Class,Customer_0188,Consumer,East,Furniture,Bookcases,1224.37,3,0.0,353.64,2024,2024-04
ORD-01643,2024-04-14 06:13:52.016008,Standard Class,Customer_0004,Corporate,South,Office Supplies,Labels,178.67,1,0.4,-16.12,2024,2024-04
ORD-01644,2024-04-14 23:45:35.567783,Second Class,Customer_0231,Corporate,Central,Furniture,Furnishings,790.23,1,0.0,207.82,2024,2024-04
ORD-01645,2024-04-15 17:17:19.119559,Standard Class,Customer_0133,Corporate,Central,Office Supplies,Labels,927.94,4,0.0,218.08,2024,2024-04
ORD-01646,2024-04-16 10:49:02.671335,First Class,Customer_0125,Corporate,South,Furniture,Bookcases,1976.23,6,0.2,139.54,2024,2024-04
ORD-01647,2024-04-17 04:20:46.223111,Standard Class,Customer_0015,Consumer,South,Technology,Copiers,2281.52,2,0.1,342.37,2024,2024-04
ORD-01648,2024-04-17 21:52:29.774887,Standard Class,Customer_0013,Corporate,South,Furniture,Chairs,2384.13,3,0.2,122.49,2024,2024-04
ORD-01649,2024-04-18 15:24:13.326663,Standard Class,Customer_0118,Corporate,West,Office Supplies,Art,320.13,2,0.1,67.93,2024,2024-04
ORD-01650,2024-04-19 08:55:56.878439,Standard Class,Customer_0240,Consumer,East,Technology,Laptops,991.92,1,0.1,200.43,2024,2024-04
ORD-01651,2024-04-20 02:27:40.430215,Standard Class,Customer_0263,Consumer,Central,Technology,Phones,1279.41,2,0.2,110.68,2024,2024-04
ORD-01652,2024-04-20 19:59:23.981991,Standard Class,Customer_0006,Consumer,Central,Technology,Phones,9013.32,7,0.1,1707.36,2024,2024-04
ORD-01653,2024-04-21 13:31:07.533766,Same Day,Customer_0231,Corporate,Central,Furniture,Chairs,2295.98,2,0.1,389.15,2024,2024-04
ORD-01654,2024-04-22 07:02:51.085542,Standard Class,Customer_0030,Consumer,West,Office Supplies,Binders,76.32,2,0.5,-10.05,2024,2024-04
ORD-01655,2024-04-23 00:34:34.637318,Second Class,Customer_0022,Corporate,Central,Technology,Phones,965.98,1,0.0,264.63,2024,2024-04
ORD-01656,2024-04-23 18:06:18.189094,Same Day,Customer_0156,Home Office,Central,Furniture,Tables,936.2,1,0.1,150.86,2024,2024-04
ORD-01657,2024-04-24 11:38:01.740870,Standard Class,Customer_0118,Corporate,West,Technology,Copiers,1841.23,2,0.4,-180.65,2024,2024-04
ORD-01658,2024-04-25 05:09:45.292646,Second Class,Customer_0193,Home Office,East,Office Supplies,Paper,664.75,3,0.2,28.84,2024,2024-04
ORD-01659,2024-04-25 22:41:28.844422,Standard Class,Customer_0195,Home Office,West,Technology,Phones,1491.11,3,0.1,240.16,2024,2024-04
ORD-01660,2024-04-26 16:13:12.396198,Standard Class,Customer_0168,Consumer,East,Furniture,Furnishings,1778.98,2,0.4,-203.37,2024,2024-04
ORD-01661,2024-04-27 09:44:55.947973,Standard Class,Customer_0239,Corporate,West,Office Supplies,Paper,432.31,3,0.2,59.26,2024,2024-04
ORD-01662,2024-04-28 03:16:39.499749,First Class,Customer_0244,Consumer,East,Office Supplies,Binders,1129.49,5,0.0,255.15,2024,2024-04
ORD-01663,2024-04-28 20:48:23.051525,Standard Class,Customer_0069,Home Office,East,Furniture,Bookcases,1532.49,2,0.4,-124.31,2024,2024-04
ORD-01664,2024-04-29 14:20:06.603301,Standard Class,Customer_0095,Consumer,Central,Technology,Copiers,1313.92,3,0.3,32.8,2024,2024-04
ORD-01665,2024-04-30 07:51:50.155077,Standard Class,Customer_0077,Home Office,Central,Furniture,Tables,1008.71,2,0.0,203.96,2024,2024-04
ORD-01666,2024-05-01 01:23:33.706853,First Class,Customer_0171,Corporate,South,Technology,Copiers,2341.0,2,0.0,585.6,2024,2024-05
ORD-01667,2024-05-01 18:55:17.258629,Standard Class,Customer_0001,Corporate,West,Technology,Copiers,4580.46,3,0.0,1080.06,2024,2024-05
ORD-01668,2024-05-02 12:27:00.810405,Second Class,Customer_0062,Consumer,West,Furniture,Chairs,2426.86,3,0.3,-29.77,2024,2024-05
ORD-01669,2024-05-03 05:58:44.362181,Second Class,Customer_0207,Consumer,South,Technology,Phones,8579.4,5,0.0,1821.57,2024,2024-05
ORD-01670,2024-05-03 23:30:27.913956,Second Class,Customer_0154,Corporate,West,Technology,Laptops,4330.13,3,0.0,1238.57,2024,2024-05
ORD-01671,2024-05-04 17:02:11.465732,Same Day,Customer_0274,Consumer,South,Furniture,Furnishings,833.34,2,0.0,199.13,2024,2024-05
ORD-01672,2024-05-05 10:33:55.017508,First Class,Customer_0048,Corporate,South,Office Supplies,Paper,932.45,5,0.0,265.73,2024,2024-05
ORD-01673,2024-05-06 04:05:38.569284,Standard Class,Customer_0137,Consumer,East,Furniture,Chairs,611.26,1,0.0,145.89,2024,2024-05
ORD-01674,2024-05-06 21:37:22.121060,Standard Class,Customer_0001,Corporate,South,Technology,Copiers,1018.42,2,0.3,-34.12,2024,2024-05
ORD-01675,2024-05-07 15:09:05.672836,Standard Class,Customer_0235,Consumer,West,Technology,Laptops,4446.74,4,0.0,1212.26,2024,2024-05
ORD-01676,2024-05-08 08:40:49.224612,Standard Class,Customer_0256,Corporate,East,Office Supplies,Paper,75.43,1,0.2,8.71,2024,2024-05
ORD-01677,2024-05-09 02:12:32.776388,Standard Class,Customer_0107,Corporate,Central,Technology,Copiers,838.2,2,0.2,34.54,2024,2024-05
ORD-01678,2024-05-09 19:44:16.328164,Standard Class,Customer_0173,Consumer,East,Technology,Phones,768.12,1,0.0,185.85,2024,2024-05
ORD-01679,2024-05-10 13:15:59.879939,Standard Class,Customer_0130,Consumer,South,Furniture,Bookcases,1375.72,1,0.0,355.69,2024,2024-05
ORD-01680,2024-05-11 06:47:43.431715,Same Day,Customer_0294,Consumer,West,Furniture,Bookcases,1335.09,2,0.4,-132.88,2024,2024-05
ORD-01681,2024-05-12 00:19:26.983491,Standard Class,Customer_0040,Corporate,East,Furniture,Tables,272.25,1,0.1,58.03,2024,2024-05
ORD-01682,2024-05-12 17:51:10.535267,First Class,Customer_0016,Corporate,Central,Technology,Accessories,4203.59,5,0.1,642.22,2024,2024-05
ORD-01683,2024-05-13 11:22:54.087043,Standard Class,Customer_0127,Corporate,Central,Technology,Phones,3524.29,3,0.1,749.04,2024,2024-05
ORD-01684,2024-05-14 04:54:37.638819,Second Class,Customer_0203,Consumer,West,Office Supplies,Storage,417.84,3,0.0,91.1,2024,2024-05
ORD-01685,2024-05-14 22:26:21.190595,First Class,Customer_0134,Consumer,East,Technology,Phones,1114.59,2,0.1,156.25,2024,2024-05
ORD-01686,2024-05-15 15:58:04.742371,Standard Class,Customer_0259,Consumer,South,Office Supplies,Binders,245.19,2,0.1,33.06,2024,2024-05
ORD-01687,2024-05-16 09:29:48.294147,Standard Class,Customer_0014,Consumer,West,Office Supplies,Labels,2005.08,7,0.0,497.99,2024,2024-05
ORD-01688,2024-05-17 03:01:31.845922,Standard Class,Customer_0066,Consumer,South,Furniture,Bookcases,573.94,3,0.5,-108.03,2024,2024-05
ORD-01689,2024-05-17 20:33:15.397698,Standard Class,Customer_0195,Home Office,East,Technology,Laptops,3148.37,3,0.4,-95.0,2024,2024-05
ORD-01690,2024-05-18 14:04:58.949474,First Class,Customer_0114,Home Office,Central,Technology,Copiers,631.12,1,0.1,79.94,2024,2024-05
ORD-01691,2024-05-19 07:36:42.501250,First Class,Customer_0159,Consumer,Central,Furniture,Tables,883.67,2,0.0,191.47,2024,2024-05
ORD-01692,2024-05-20 01:08:26.053026,Standard Class,Customer_0161,Corporate,West,Office Supplies,Storage,310.03,2,0.1,50.51,2024,2024-05
ORD-01693,2024-05-20 18:40:09.604802,Standard Class,Customer_0254,Home Office,East,Office Supplies,Art,463.79,6,0.1,60.26,2024,2024-05
ORD-01694,2024-05-21 12:11:53.156578,Standard Class,Customer_0015,Consumer,South,Technology,Accessories,2276.75,2,0.3,-42.02,2024,2024-05
ORD-01695,2024-05-22 05:43:36.708354,Standard Class,Customer_0037,Consumer,East,Technology,Phones,4958.7,5,0.3,-145.85,2024,2024-05
ORD-01696,2024-05-22 23:15:20.260130,Second Class,Customer_0155,Consumer,South,Office Supplies,Art,672.59,4,0.3,-24.43,2024,2024-05
ORD-01697,2024-05-23 16:47:03.811905,Standard Class,Customer_0027,Consumer,East,Office Supplies,Storage,90.7,1,0.2,8.86,2024,2024-05
ORD-01698,2024-05-24 10:18:47.363681,Standard Class,Customer_0012,Home Office,West,Office Supplies,Storage,617.81,3,0.0,130.24,2024,2024-05
ORD-01699,2024-05-25 03:50:30.915457,Standard Class,Customer_0067,Corporate,East,Technology,Copiers,2631.1,5,0.2,262.34,2024,2024-05
ORD-01700,2024-05-25 21:22:14.467233,Standard Class,Customer_0030,Consumer,South,Furniture,Bookcases,1288.8,2,0.0,303.4,2024,2024-05
ORD-01701,2024-05-26 14:53:58.019009,Second Class,Customer_0096,Consumer,East,Office Supplies,Paper,1469.66,7,0.0,367.52,2024,2024-05
ORD-01702,2024-05-27 08:25:41.570785,Standard Class,Customer_0215,Corporate,South,Office Supplies,Art,302.45,2,0.0,71.38,2024,2024-05
ORD-01703,2024-05-28 01:57:25.122561,Same Day,Customer_0194,Home Office,South,Furniture,Furnishings,464.45,1,0.1,81.59,2024,2024-05
ORD-01704,2024-05-28 19:29:08.674337,First Class,Customer_0135,Corporate,East,Technology,Phones,316.66,1,0.3,-4.85,2024,2024-05
ORD-01705,2024-05-29 13:00:52.226113,Standard Class,Customer_0290,Corporate,West,Furniture,Furnishings,2030.08,4,0.5,-217.37,2024,2024-05
ORD-01706,2024-05-30 06:32:35.777888,Standard Class,Customer_0032,Consumer,Central,Technology,Laptops,5506.72,7,0.1,793.14,2024,2024-05
ORD-01707,2024-05-31 00:04:19.329664,First Class,Customer_0039,Corporate,East,Furniture,Chairs,1892.95,2,0.1,284.89,2024,2024-05
ORD-01708,2024-05-31 17:36:02.881440,First Class,Customer_0206,Corporate,Central,Office Supplies,Binders,65.01,1,0.1,13.73,2024,2024-05
ORD-01709,2024-06-01 11:07:46.433216,First Class,Customer_0043,Consumer,East,Furniture,Furnishings,5683.18,7,0.3,160.68,2024,2024-06
ORD-01710,2024-06-02 04:39:29.984992,Standard Class,Customer_0259,Corporate,East,Office Supplies,Storage,94.87,1,0.1,14.13,2024,2024-06
ORD-01711,2024-06-02 22:11:13.536768,Same Day,Customer_0249,Consumer,Central,Technology,Laptops,1313.62,1,0.3,16.13,2024,2024-06
ORD-01712,2024-06-03 15:42:57.088544,Standard Class,Customer_0074,Consumer,East,Office Supplies,Labels,99.65,1,0.2,13.54,2024,2024-06
ORD-01713,2024-06-04 09:14:40.640320,Second Class,Customer_0296,Consumer,East,Office Supplies,Labels,107.42,1,0.0,22.87,2024,2024-06
ORD-01714,2024-06-05 02:46:24.192096,First Class,Customer_0274,Consumer,East,Technology,Phones,3385.77,3,0.0,864.64,2024,2024-06
ORD-01715,2024-06-05 20:18:07.743871,Standard Class,Customer_0190,Consumer,East,Technology,Phones,6618.21,4,0.0,1337.93,2024,2024-06
ORD-01716,2024-06-06 13:49:51.295647,First Class,Customer_0138,Consumer,East,Furniture,Furnishings,1250.53,1,0.0,342.3,2024,2024-06
ORD-01717,2024-06-07 07:21:34.847423,Standard Class,Customer_0282,Consumer,South,Technology,Laptops,678.04,1,0.4,-68.86,2024,2024-06
ORD-01718,2024-06-08 00:53:18.399199,Same Day,Customer_0166,Consumer,East,Office Supplies,Binders,145.6,2,0.0,39.53,2024,2024-06
ORD-01719,2024-06-08 18:25:01.950975,Standard Class,Customer_0278,Consumer,East,Office Supplies,Binders,450.82,4,0.1,94.82,2024,2024-06
ORD-01720,2024-06-09 11:56:45.502751,Same Day,Customer_0026,Consumer,Central,Furniture,Tables,3083.68,5,0.5,-366.23,2024,2024-06
ORD-01721,2024-06-10 05:28:29.054527,Standard Class,Customer_0073,Corporate,West,Technology,Laptops,1334.94,1,0.1,255.34,2024,2024-06
ORD-01722,2024-06-10 23:00:12.606303,Second Class,Customer_0115,Consumer,West,Furniture,Bookcases,625.64,2,0.5,-82.35,2024,2024-06
ORD-01723,2024-06-11 16:31:56.158079,Standard Class,Customer_0051,Consumer,South,Office Supplies,Labels,69.12,1,0.5,-10.08,2024,2024-06
ORD-01724,2024-06-12 10:03:39.709854,Standard Class,Customer_0171,Home Office,Central,Technology,Laptops,939.17,1,0.0,269.11,2024,2024-06
ORD-01725,2024-06-13 03:35:23.261630,Standard Class,Customer_0268,Corporate,East,Furniture,Bookcases,2429.28,2,0.0,717.41,2024,2024-06
ORD-01726,2024-06-13 21:07:06.813406,Second Class,Customer_0003,Home Office,Central,Furniture,Bookcases,1440.46,2,0.5,-282.99,2024,2024-06
ORD-01727,2024-06-14 14:38:50.365182,Standard Class,Customer_0210,Consumer,West,Furniture,Furnishings,1438.62,3,0.2,130.53,2024,2024-06
ORD-01728,2024-06-15 08:10:33.916958,Standard Class,Customer_0115,Consumer,Central,Technology,Accessories,4863.18,5,0.0,1277.09,2024,2024-06
ORD-01729,2024-06-16 01:42:17.468734,Standard Class,Customer_0167,Corporate,East,Office Supplies,Labels,298.07,1,0.0,82.06,2024,2024-06
ORD-01730,2024-06-16 19:14:01.020510,Same Day,Customer_0265,Consumer,East,Technology,Laptops,331.65,1,0.5,-49.65,2024,2024-06
ORD-01731,2024-06-17 12:45:44.572286,Standard Class,Customer_0227,Consumer,East,Technology,Accessories,1415.84,1,0.1,221.12,2024,2024-06
ORD-01732,2024-06-18 06:17:28.124062,Standard Class,Customer_0151,Consumer,West,Office Supplies,Paper,390.56,2,0.0,106.49,2024,2024-06
ORD-01733,2024-06-18 23:49:11.675837,Standard Class,Customer_0268,Corporate,West,Office Supplies,Storage,168.02,2,0.1,35.53,2024,2024-06
ORD-01734,2024-06-19 17:20:55.227613,Standard Class,Customer_0116,Consumer,South,Technology,Accessories,770.78,3,0.4,-51.1,2024,2024-06
ORD-01735,2024-06-20 10:52:38.779389,Standard Class,Customer_0088,Home Office,East,Technology,Accessories,12560.35,7,0.1,2584.43,2024,2024-06
ORD-01736,2024-06-21 04:24:22.331165,Standard Class,Customer_0242,Home Office,East,Technology,Accessories,8281.55,6,0.0,2319.57,2024,2024-06
ORD-01737,2024-06-21 21:56:05.882941,First Class,Customer_0040,Consumer,West,Technology,Phones,2054.14,2,0.1,276.67,2024,2024-06
ORD-01738,2024-06-22 15:27:49.434717,Second Class,Customer_0182,Corporate,West,Technology,Laptops,2303.6,5,0.0,495.48,2024,2024-06
ORD-01739,2024-06-23 08:59:32.986493,Standard Class,Customer_0209,Corporate,Central,Technology,Laptops,3990.36,2,0.0,867.25,2024,2024-06
ORD-01740,2024-06-24 02:31:16.538269,Standard Class,Customer_0273,Corporate,East,Furniture,Tables,6792.3,5,0.0,1380.36,2024,2024-06
ORD-01741,2024-06-24 20:03:00.090045,Second Class,Customer_0119,Consumer,East,Office Supplies,Labels,586.22,3,0.2,52.44,2024,2024-06
ORD-01742,2024-06-25 13:34:43.641820,Standard Class,Customer_0024,Corporate,West,Furniture,Furnishings,290.62,1,0.5,-46.6,2024,2024-06
ORD-01743,2024-06-26 07:06:27.193596,Second Class,Customer_0258,Consumer,Central,Office Supplies,Paper,874.8,5,0.1,108.92,2024,2024-06
ORD-01744,2024-06-27 00:38:10.745372,Standard Class,Customer_0092,Home Office,West,Technology,Phones,3500.61,2,0.1,629.83,2024,2024-06
ORD-01745,2024-06-27 18:09:54.297148,Standard Class,Customer_0161,Consumer,West,Office Supplies,Storage,660.99,3,0.1,121.3,2024,2024-06
ORD-01746,2024-06-28 11:41:37.848924,Standard Class,Customer_0149,Consumer,East,Office Supplies,Storage,1178.54,5,0.0,323.14,2024,2024-06
ORD-01747,2024-06-29 05:13:21.400700,First Class,Customer_0117,Corporate,West,Office Supplies,Storage,517.99,4,0.5,-54.32,2024,2024-06
ORD-01748,2024-06-29 22:45:04.952476,Standard Class,Customer_0053,Corporate,West,Office Supplies,Binders,398.67,2,0.0,92.86,2024,2024-06
ORD-01749,2024-06-30 16:16:48.504252,Standard Class,Customer_0045,Corporate,Central,Office Supplies,Art,652.43,4,0.3,38.96,2024,2024-06
ORD-01750,2024-07-01 09:48:32.056028,Standard Class,Customer_0265,Consumer,Central,Furniture,Bookcases,2885.06,3,0.0,667.31,2024,2024-07
ORD-01751,2024-07-02 03:20:15.607803,Second Class,Customer_0262,Consumer,South,Technology,Copiers,6763.64,5,0.0,1910.68,2024,2024-07
ORD-01752,2024-07-02 20:51:59.159579,First Class,Customer_0234,Home Office,East,Furniture,Furnishings,634.55,1,0.1,100.36,2024,2024-07
ORD-01753,2024-07-03 14:23:42.711355,Standard Class,Customer_0035,Corporate,West,Office Supplies,Art,148.28,1,0.5,-15.12,2024,2024-07
ORD-01754,2024-07-04 07:55:26.263131,Standard Class,Customer_0197,Corporate,West,Office Supplies,Storage,291.31,2,0.5,-46.74,2024,2024-07
ORD-01755,2024-07-05 01:27:09.814907,First Class,Customer_0025,Consumer,South,Furniture,Chairs,1434.36,1,0.0,288.85,2024,2024-07
ORD-01756,2024-07-05 18:58:53.366683,Standard Class,Customer_0202,Consumer,Central,Technology,Accessories,772.41,1,0.1,99.49,2024,2024-07
ORD-01757,2024-07-06 12:30:36.918459,Standard Class,Customer_0273,Corporate,Central,Furniture,Furnishings,2903.31,3,0.3,83.72,2024,2024-07
ORD-01758,2024-07-07 06:02:20.470235,Standard Class,Customer_0036,Home Office,West,Office Supplies,Storage,213.29,2,0.5,-30.37,2024,2024-07
ORD-01759,2024-07-07 23:34:04.022011,Second Class,Customer_0223,Consumer,East,Furniture,Furnishings,3864.35,4,0.1,773.38,2024,2024-07
ORD-01760,2024-07-08 17:05:47.573786,Standard Class,Customer_0277,Home Office,West,Furniture,Chairs,864.16,1,0.2,51.82,2024,2024-07
ORD-01761,2024-07-09 10:37:31.125562,First Class,Customer_0018,Corporate,East,Technology,Laptops,5388.06,3,0.1,663.02,2024,2024-07
ORD-01762,2024-07-10 04:09:14.677338,Standard Class,Customer_0188,Consumer,South,Furniture,Chairs,778.03,1,0.0,219.53,2024,2024-07
ORD-01763,2024-07-10 21:40:58.229114,Standard Class,Customer_0257,Consumer,South,Office Supplies,Labels,578.03,3,0.3,-4.46,2024,2024-07
ORD-01764,2024-07-11 15:12:41.780890,Second Class,Customer_0142,Consumer,East,Furniture,Tables,1322.56,1,0.0,361.12,2024,2024-07
ORD-01765,2024-07-12 08:44:25.332666,Standard Class,Customer_0136,Corporate,East,Office Supplies,Storage,241.88,2,0.2,32.85,2024,2024-07
ORD-01766,2024-07-13 02:16:08.884442,Standard Class,Customer_0079,Consumer,South,Furniture,Tables,2686.24,4,0.0,547.74,2024,2024-07
ORD-01767,2024-07-13 19:47:52.436218,Second Class,Customer_0292,Consumer,Central,Furniture,Bookcases,1866.52,2,0.2,206.75,2024,2024-07
ORD-01768,2024-07-14 13:19:35.987994,First Class,Customer_0062,Corporate,West,Technology,Accessories,4786.78,4,0.1,711.62,2024,2024-07
ORD-01769,2024-07-15 06:51:19.539769,First Class,Customer_0129,Consumer,East,Office Supplies,Labels,151.33,3,0.2,19.7,2024,2024-07
ORD-01770,2024-07-16 00:23:03.091545,Same Day,Customer_0298,Consumer,West,Furniture,Tables,6116.78,5,0.1,1006.19,2024,2024-07
ORD-01771,2024-07-16 17:54:46.643321,First Class,Customer_0257,Consumer,East,Furniture,Bookcases,1510.78,2,0.1,316.53,2024,2024-07
ORD-01772,2024-07-17 11:26:30.195097,Standard Class,Customer_0212,Consumer,East,Furniture,Furnishings,825.9,1,0.2,115.29,2024,2024-07
ORD-01773,2024-07-18 04:58:13.746873,Standard Class,Customer_0054,Corporate,Central,Office Supplies,Art,880.47,4,0.1,136.5,2024,2024-07
ORD-01774,2024-07-18 22:29:57.298649,First Class,Customer_0175,Consumer,East,Technology,Copiers,3599.92,3,0.0,925.38,2024,2024-07
ORD-01775,2024-07-19 16:01:40.850425,Standard Class,Customer_0100,Corporate,West,Office Supplies,Storage,400.52,4,0.2,21.9,2024,2024-07
ORD-01776,2024-07-20 09:33:24.402201,Second Class,Customer_0039,Corporate,East,Technology,Copiers,1894.85,2,0.0,486.67,2024,2024-07
ORD-01777,2024-07-21 03:05:07.953977,Second Class,Customer_0263,Consumer,South,Furniture,Chairs,1483.16,2,0.0,375.93,2024,2024-07
ORD-01778,2024-07-21 20:36:51.505752,Standard Class,Customer_0150,Consumer,Central,Technology,Laptops,1661.92,1,0.1,230.14,2024,2024-07
ORD-01779,2024-07-22 14:08:35.057528,First Class,Customer_0121,Consumer,East,Technology,Copiers,5047.49,5,0.2,644.27,2024,2024-07
ORD-01780,2024-07-23 07:40:18.609304,Standard Class,Customer_0178,Consumer,South,Furniture,Furnishings,1696.86,2,0.0,340.75,2024,2024-07
ORD-01781,2024-07-24 01:12:02.161080,Standard Class,Customer_0120,Corporate,South,Technology,Accessories,2649.02,2,0.1,566.45,2024,2024-07
ORD-01782,2024-07-24 18:43:45.712856,Same Day,Customer_0072,Corporate,West,Furniture,Bookcases,1665.76,2,0.0,408.97,2024,2024-07
